status,display_name,first_name,last_name,esb_id,gsis_id,suffix,birth_date,college_name,position_group,position,jersey_number,height,weight,years_of_experience,team_abbr,team_seq,current_team_id,football_name,entry_year,rookie_year,draft_club,college_conference,status_description_abbr,status_short_description,gsis_it_id,short_name,smart_id,headshot,draft_number,uniform_number,draft_round,season
UFA,NaVorro Bowman,NaVorro,Bowman,BOW596979,00-0027894,,28-05-1988,Penn State,LB,MLB,53,72,242,9,OAK,1,2520,NaVorro,2010,2010,SF,Big Ten Conference,A01,Active,35530,N.Bowman,3200424f-5759-6979-ea04-8e36b242e810,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yss1d5mc46wcpqm4wcmh",91,,,
CUT,Najee Harris,Najee,Harris,HAR493096,00-0033476,,09-03-1994,Wagner,LB,LB,48,73,220,0,OAK,1,2520,Najee,2017,2017,,Northeast Conference,A01,Active,45364,N.Harris,32004841-5249-3096-8261-bb87e0b10969,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jybb2bazgubi71yjichl",,,,
RET,Najee Mustafaa,Najee,Mustafaa,MUS698424,00-0011879,,,,DB,CB,,73,190,8,OAK,,2520,,,,,,,,,,32004d55-5369-8424-f8d1-60c9ba2bd702,,,,,
RET,Napoleon Harris,Napoleon,Harris,HAR493231,00-0021155,,,,LB,LB,,75,253,8,OAK,,2520,,,,,,,,,,32004841-5249-3231-e2bb-d9bef0c80da1,,,,,
RET,Napoleon Kaufman,Napoleon,Kaufman,KAU366462,00-0009038,,,,RB,RB,26,69,185,6,OAK,,2520,,,,,,,,,,32004b41-5536-6462-6e0c-681e32069545,,,,,
RET,Nate Lyles,Nate,Lyles,LYL598512,00-0026014,,,,DB,DB,,72,199,0,OAK,,2520,,,,,,,,,,32004c59-4c59-8512-343e-24e0780e09b7,,,,,
RET,Nathan Palmer,Nathan,Palmer,PAL540163,00-0028906,,,,WR,WR,13,71,200,2,OAK,,2520,,,,,,,,,,32005041-4c54-0163-3703-a7c5c9bb6305,,,,,
RET,Nathan Parks,Nathan,Parks,PAR549178,00-0012595,,,,OL,G,71,77,305,3,OAK,,2520,,,,,,,,,,32005041-5254-9178-cddf-3a9e531e99f2,,,,,
RET,Neiron Ball,Neiron,Ball,BAL573596,00-0032205,,,,LB,OLB,58,75,235,2,OAK,,2520,,,,,,,,,,32004241-4c57-3596-4758-8105dc3766eb,,,,,
RET,Nick Guess,Nick,Guess,GUE630649,00-0029455,,,,SPEC,LS,60,74,250,0,OAK,,2520,,,,,,,,,,32004755-4563-0649-849c-ed01e0f80350,,,,,
RET,Nick Howell,Nick,Howell,HOW671369,00-0027327,,,,OL,T,62,77,300,1,OAK,,2520,,,,,,,,,,3200484f-5767-1369-4e1d-87bcbe64fa67,,,,,
RET,Nick Roach,Nick,Roach,ROA296634,00-0024750,,,,LB,MLB,53,73,235,8,OAK,,2520,,,,,,,,,,3200524f-4129-6634-1d2b-38c330d2cd17,,,,,
RET,O.J. Santiago,O.J.,Santiago,SAN768688,00-0014350,,,,TE,TE,,79,265,7,OAK,,2520,,,,,,,,,,32005341-4e76-8688-fd07-c1c7ca51a8dc,,,,,
RET,Olanda Truitt,Olanda,Truitt,TRU483935,00-0016634,,,,WR,WR,88,72,195,6,OAK,,2520,,,,,,,,,,32005452-5548-3935-f0f5-19071f832849,,,,,
UFA,Olsen Pierre,Olsen,Pierre,PIE579519,00-0031914,,27-08-1991,Miami,DL,DT,93,76,293,5,OAK,1,2520,Olsen,2015,2015,,Atlantic Coast Conference,A01,Active,42945,O.Pierre,32005049-4557-9519-f0f7-bdb248b0e4c2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ike4ix4y4rjm1qnz7f",,,,
RET,Omar Easy,Omar,Easy,EAS806852,00-0021087,,,,RB,RB,33,74,245,4,OAK,,2520,,,,,,,,,,32004541-5380-6852-8670-be71ada9eef0,,,,,
RET,Oren O'Neal,Oren,O'Neal,ONE203406,00-0025562,,,,RB,FB,46,71,245,2,OAK,,2520,,,,,,,,,,32004f4e-4520-3406-76fb-baf02c69f090,,,,,
RET,Owen Schmitt,Owen,Schmitt,SCH357488,00-0026303,,,,RB,FB,44,74,250,5,OAK,,2520,,,,,,,,,,32005343-4835-7488-596a-a1919c0dae9c,,,,,
RET,P.K. Sam,P.K.,Sam,SAM003757,00-0022741,,,,WR,WR,,75,210,1,OAK,,2520,,,,,,,,,,32005341-4d00-3757-8588-add9477fbcf7,,,,,
RET,Pasha Jackson,Pasha,Jackson,JAC440679,00-0022579,,,,LB,LB,53,75,250,0,OAK,,2520,,,,,,,,,,32004a41-4344-0679-5b32-223f52170e9a,,,,,
RET,Pat Harlow,Pat,Harlow,HAR186104,00-0006862,,,,OL,T,77,78,295,8,OAK,,2520,,,,,,,,,,32004841-5218-6104-617b-287c89551999,,,,,
RET,Pat Swilling,Pat,Swilling,SWI355962,00-0015974,,,,DL,DE,56,75,250,12,OAK,,2520,,,,,,,,,,32005357-4935-5962-f3d6-976550921735,,,,,
RET,Paul Butcher,Paul,Butcher,BUT025955,00-0002394,,,,LB,LB,96,72,235,9,OAK,,2520,,,,,,,,,,32004255-5402-5955-c0e3-e0dcc44266d9,,,,,
UFA,Perry Riley,Perry,Riley,RIL545116,00-0027704,,03-05-1988,LSU,LB,MLB,54,72,240,8,OAK,1,2520,Perry,,,,,,,35542,,32005249-4c54-5116-a102-d7cdde44c821,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rir1tg9st6nxq6iigbaz",,,,
RET,Quentin Scott,Quentin,Scott,SCO567271,00-0027370,,,,DB,DB,56,75,220,0,OAK,,2520,,,,,,,,,,32005343-4f56-7271-b6d1-b9ca903fe50d,,,,,
CUT,Quincy Mauger,Quincy,Mauger,MAU221147,00-0033232,,04-03-1995,Georgia,DB,DB,39,72,206,2,OAK,1,2520,Quincy,2017,2017,,Southeastern Conference,A01,Active,45080,Q.Mauger,32004d41-5522-1147-bcaf-f232a3ec4599,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voktjquejmfjdyyiuxts",,,,
,Rakeem Boyd,Rakeem,Boyd,,00-0036745,,,,,RB,,,,,,,,,,2021,,,,,,,,,,,,
RET,Quinton Smith,Quinton,Smith,SMI582320,00-0024826,,,,RB,RB,,71,195,0,OAK,,2520,,,,,,,,,,3200534d-4958-2320-19b8-76d8eff978c2,,,,,
RET,Rahsaan Vaughn,Rahsaan,Vaughn,VAU489379,00-0030614,,,,WR,WR,13,73,190,1,OAK,,2520,,,,,,,,,,32005641-5548-9379-99de-31ed874a6787,,,,,
RET,Randal Williams,Randal,Williams,WIL472720,00-0019919,,,,TE,TE,86,75,235,6,OAK,,2520,,,,,,,,,,32005749-4c47-2720-4514-a1957f527fe5,,,,,
RET,Randy Jordan,Randy,Jordan,JOR529642,00-0008921,,,,RB,RB,28,71,220,9,OAK,,2520,,,,,,,,,,32004a4f-5252-9642-1a48-d2b01c5ff837,,,,,
RET,Rashad Baker,Rashad,Baker,BAK543515,00-0022521,,,,DB,DB,32,70,200,6,OAK,,2520,,,,,,,,,,32004241-4b54-3515-5ddf-ea6153f20943,,,,,
RET,Rashawn Jackson,Rashawn,Jackson,JAC463165,00-0027401,,,,RB,RB,38,73,240,1,OAK,,2520,,,,,,,,,,32004a41-4346-3165-89ba-9b965f8e008e,,,,,
RET,Ray Buchanan,Ray,Buchanan,BUC184360,00-0002166,,,,DB,FS,34,69,185,12,OAK,,2520,,,,,,,,,,32004255-4318-4360-2e1a-dce1e8f93afb,,,,,
CUT,Raysean Pringle,Raysean,Pringle,PRI576635,00-0033507,,31-08-1993,Southern Utah,DB,CB,43,72,191,1,OAK,1,2520,Raysean,2017,2017,,Big Sky Conference,A01,Active,45399,R.Pringle,32005052-4957-6635-14be-6c4d2d12e467,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u7nftikmhwfkcps0q87h",,,,
RET,ReShard Lee,ReShard,Lee,LEE562817,00-0021673,,,,RB,RB,42,70,220,4,OAK,,2520,,,,,,,,,,32004c45-4556-2817-f379-dde86ec64bd6,,,,,
UFA,Reggie Nelson,Reggie,Nelson,NEL617002,00-0025408,,21-09-1983,Florida,DB,FS,27,71,210,13,OAK,1,2520,Reggie,2007,2007,JAX,Southeastern Conference,A01,Active,32214,R.Nelson,32004e45-4c61-7002-eede-023b589dbb7d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t5hcdwky7qazuhkwlzn5",21,,,
RET,Reggie Smith,Reggie,Smith,SMI602051,00-0026215,,,,DB,DB,36,73,192,5,OAK,,2520,,,,,,,,,,3200534d-4960-2051-60ad-60e00172982d,,,,,
RET,Reggie Tongue,Reggie,Tongue,TON657259,00-0016549,,,,DB,DB,29,72,204,10,OAK,,2520,,,,,,,,,,3200544f-4e65-7259-250f-43290c077f9e,,,,,
RET,Rich Camarillo,Rich,Camarillo,CAM019315,00-0002549,,,,SPEC,P,16,71,202,16,OAK,,2520,,,,,,,,,,32004341-4d01-9315-4b88-05478b17315d,,,,,
RET,Rich Gannon,Rich,Gannon,GAN296635,00-0005741,,,,QB,QB,12,75,210,17,OAK,,2520,,,,,,,,,,32004741-4e29-6635-5bed-79d7939ff1f3,,,,,
RET,Rich Parson,Rich,Parson,PAR738668,00-0023303,,,,WR,WR,,70,183,1,OAK,,2520,,,,,,,,,,32005041-5273-8668-6052-468893f69e61,,,,,
RET,Richard Seymour,Richard,Seymour,SEY682400,00-0020442,,,,DL,DT,92,78,317,12,OAK,,2520,,,,,,,,,,32005345-5968-2400-4843-730f91a804b9,,,,,
RET,Richard Stephens,Richard,Stephens,STE438867,00-0015649,,,,OL,T,77,79,315,4,OAK,,2520,,,,,,,,,,32005354-4543-8867-e8ff-75315d252c5b,,,,,
RET,Rick Cunningham,Rick,Cunningham,CUN609092,00-0003763,,,,OL,T,68,79,305,8,OAK,,2520,,,,,,,,,,32004355-4e60-9092-4844-08c90e2903be,,,,,
RET,Rickey Dixon,Rickey,Dixon,DIX638910,00-0004364,,,,DB,DB,,71,177,6,OAK,,2520,,,,,,,,,,32004449-5863-8910-9dd8-c122c5cc2f34,,,,,
RET,Ricky Manning,Ricky,Manning,MAN517093,00-0021900,,,,DB,DB,,69,193,7,OAK,,2520,,,,,,,,,,32004d41-4e51-7093-5fa6-908fca61eed0,,,,,
RET,Robert Chapman,Robert,Chapman,CHA456176,00-0020813,,,,LB,LB,49,75,240,1,OAK,,2520,,,,,,,,,,32004348-4145-6176-4bf9-1c2c77a5118d,,,,,
RET,Robert Felton,Robert,Felton,FEL722424,00-0025879,,,,OL,G,,76,324,0,OAK,,2520,,,,,,,,,,32004645-4c72-2424-22f6-46544d0b380b,,,,,
RET,Robert Jenkins,Robert,Jenkins,JEN428257,00-0008364,,,,OL,T,64,77,295,10,OAK,,2520,,,,,,,,,,32004a45-4e42-8257-359a-47f7b077bb61,,,,,
RET,Rod Smart,Rod,Smart,SMA797275,00-0019453,,,,RB,RB,39,71,205,6,OAK,,2520,,,,,,,,,,3200534d-4179-7275-566e-042b6775ba31,,,,,
RET,Rod Woodson,Rod,Woodson,WOO699408,00-0018229,,,,DB,FS,26,72,205,16,OAK,,2520,,,,,,,,,,3200574f-4f69-9408-9d2d-420aa50c947c,,,,,
RET,Rodney A. Williams,Rodney A.,Williams,WIL506782,00-0017922,,,,WR,WR,89,72,195,2,OAK,,2520,,,,,,,,,,32005749-4c50-6782-ae9e-b00e93878474,,,,,
RET,Ron Stone,Ron,Stone,STO433637,00-0015761,,,,OL,G,67,77,325,13,OAK,,2520,,,,,,,,,,32005354-4f43-3637-79c6-0260bfbb3cf4,,,,,
ACT,Ronald Ollie,Ronald,Ollie,OLL207645,00-0035191,,19-05-1996,Nicholls State,DL,DE,0,74,310,0,OAK,1,2520,Ronald,2019,2019,,Southland Conference,A01,Active,48336,,32004f4c-4c20-7645-10a4-8f318846d73e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/auavao2j1mj1wsrofp4x",,,,
RET,Ronney Jenkins,Ronney,Jenkins,JEN430852,00-0019025,,,,RB,RB,27,71,190,4,OAK,,2520,,,,,,,,,,32004a45-4e43-0852-a428-8bea7f8bb621,,,,,
CUT,Roy Helu,Roy,Helu,HEL697773,00-0028043,Jr.,07-12-1988,Nebraska,RB,RB,26,71,220,6,OAK,1,2520,Roy,,,,,,,37180,,32004845-4c69-7773-da3a-acf468e89006,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahtlpumbpwlc7xm9ci9h",,,,
RET,Roy Schuening,Roy,Schuening,SCH574149,00-0026297,,,,OL,OG,67,75,315,2,OAK,,2520,,,,,,,,,,32005343-4857-4149-3514-a0af74b8502d,,,,,
CUT,Rufus Johnson,Rufus,Johnson,JOH656721,00-0030101,,28-08-1990,Tarleton State,DL,DE,62,77,280,2,OAK,1,2520,Rufus,2013,2013,NO,Lone Star Conference,A01,Active,40131,R.Johnson,32004a4f-4865-6721-1f99-f1c403545b19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/baglo1lt7w8np8wbdneq",183,,,
RET,Russ Freeman,Russ,Freeman,FRE378894,00-0005577,,,,OL,T,,79,310,4,OAK,,2520,,,,,,,,,,32004652-4537-8894-efc4-431b3c22a540,,,,,
RET,Ryan Baker,Ryan,Baker,BAK594317,00-0026683,,,,DL,DE,90,77,302,5,OAK,,2520,,,,,,,,,,32004241-4b59-4317-9d7a-363acf9c2ae0,,,,,
RET,Ryan Boschetti,Ryan,Boschetti,BOS153321,00-0022278,,,,DL,DT,73,76,310,6,OAK,,2520,,,,,,,,,,3200424f-5315-3321-db43-72d5d0df1073,,,,,
RET,SaQwan Edwards,SaQwan,Edwards,EDW656739,00-0032016,,,,DB,DB,30,72,200,1,OAK,,2520,,,,,,,,,,32004544-5765-6739-664c-0ff0a1fcf2e4,,,,,
RET,Sam Williams,Sam,Williams,WIL514940,00-0022090,,,,LB,LB,54,77,260,9,OAK,,2520,,,,,,,,,,32005749-4c51-4940-8884-1981fb3246b9,,,,,
RET,Samie Parker,Samie,Parker,PAR403230,00-0022754,,,,WR,WR,85,71,185,5,OAK,,2520,,,,,,,,,,32005041-5240-3230-7ca6-0aee79d6a48c,,,,,
RET,Scott Whittaker,Scott,Whittaker,WHI732562,00-0017610,,,,OL,T,78,79,300,0,OAK,,2520,,,,,,,,,,32005748-4973-2562-bd8b-aa8b245c1e55,,,,,
RET,Sean Gilbert,Sean,Gilbert,GIL126525,00-0005962,,,,DL,DT,90,77,318,11,OAK,,2520,,,,,,,,,,32004749-4c12-6525-2c0d-f05abaab922e,,,,,
UFA,Sean Smith,Sean,Smith,SMI707600,00-0027037,,14-07-1987,Utah,DB,CB,21,75,220,10,OAK,1,2520,Sean,2009,2009,MIA,Mountain West Conference,A01,Active,34512,S.Smith,3200534d-4970-7600-c8e5-82219fe482dd,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fk5yrlrrtjbr6jcv5l45",61,,,
RET,Seth Wand,Seth,Wand,WAN194145,00-0021978,,,,OL,T,76,79,330,6,OAK,,2520,,,,,,,,,,32005741-4e19-4145-379d-9127e31afdb5,,,,,
CUT,Shaquille Richardson,Shaquille,Richardson,RIC618445,00-0031340,,21-03-1992,Arizona,DB,CB,39,72,190,1,OAK,1,2520,Shaquille,2014,2014,PIT,Pacific Twelve Conference,R34,R/I-W/I; Not 90,41386,S.Richardson,32005249-4361-8445-8ac2-2dece3689eff,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmuzopi8iq84g2ckjpwo",157,,5,
RET,Shar Pourdanesh,Shar,Pourdanesh,POU643701,00-0013155,,,,OL,T,67,78,325,6,OAK,,2520,,,,,,,,,,3200504f-5564-3701-faef-68b63515da1a,,,,,
RET,Shaun Bodiford,Shaun,Bodiford,BOD674189,00-0023822,,,,WR,WR,10,71,185,4,OAK,,2520,,,,,,,,,,3200424f-4467-4189-a63f-c842f2598768,,,,,
RET,Shawn Bayes,Shawn,Bayes,BAY050333,00-0026531,,,,WR,WR,15,70,180,1,OAK,,2520,,,,,,,,,,32004241-5905-0333-3b3b-a70d455251d0,,,,,
RET,Shawntae Spencer,Shawntae,Spencer,SPE606681,00-0022843,,,,DB,CB,36,72,190,9,OAK,,2520,,,,,,,,,,32005350-4560-6681-1386-d781ec36150e,,,,,
RET,Shay Muirbrook,Shay,Muirbrook,MUI401791,00-0011798,,,,LB,LB,52,72,230,0,OAK,,2520,,,,,,,,,,32004d55-4940-1791-b236-e37dc2be3fec,,,,,
RET,Shelton Johnson,Shelton,Johnson,JOH669962,00-0029754,,,,DB,DB,42,72,195,1,OAK,,2520,,,,,,,,,,32004a4f-4866-9962-963b-eff27f87c0c7,,,,,
RET,Spencer Hadley,Spencer,Hadley,HAD698900,00-0030804,,,,LB,LB,48,73,230,1,OAK,,2520,,,,,,,,,,32004841-4469-8900-db3a-b54a3e6e87d7,,,,,
RET,Steve Goulet,Steve,Goulet,GOU272229,00-0028769,,,,WR,WR,13,74,195,0,OAK,,2520,,,,,,,,,,3200474f-5527-2229-9bab-3059b927d7a6,,,,,
RET,Steve Wisniewski,Steve,Wisniewski,WIS581406,00-0018129,,,,OL,G,76,76,305,13,OAK,,2520,,,,,,,,,,32005749-5358-1406-9276-afcacb53150f,,,,,
RET,Steven Clark,Steven,Clark,CLA570969,00-0030674,,,,SPEC,P,2,78,230,1,OAK,,2520,,,,,,,,,,3200434c-4157-0969-9d52-5dc46273983f,,,,,
RET,T.J. Houshmandzadeh,T.J.,Houshmandzadeh,HOU337963,00-0020438,,,,WR,WR,84,74,203,11,OAK,,2520,,,,,,,,,,3200484f-5533-7963-b363-d4eede237cc9,,,,,
RET,Ta'ase Faumui,Ta'ase,Faumui,FAU391035,00-0005097,,,,DL,DE,95,75,278,3,OAK,,2520,,,,,,,,,,32004641-5539-1035-3111-3eea7affa7ed,,,,,
RET,Takoby Cofield,Takoby,Cofield,COF761442,00-0031877,,,,OL,OT,,76,315,1,OAK,,2520,,,,,,,,,,3200434f-4676-1442-5008-939f108bb2bb,,,,,
ACT,Taylor Mays,Stafford,Mays,MAY817996,00-0027887,,07-02-1988,Southern California,DB,FS,27,75,225,6,OAK,1,2520,Taylor,2010,2010,SF,Pacific Twelve Conference,A01,Active,35488,,32004d41-5981-7996-bad7-494e761286f6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fhs7yfs8e18qkmfbqgwc",49,,,
RET,Tee Martin,Tee,Martin,MAR735446,00-0019633,,,,QB,QB,17,74,225,3,OAK,,2520,,,,,,,,,,32004d41-5273-5446-f3f0-c0037667fe5c,,,,,
RET,Terrail Lambert,Terrail,Lambert,LAM509570,00-0026767,,,,DB,DB,31,70,188,2,OAK,,2520,,,,,,,,,,32004c41-4d50-9570-d306-b39ecdeee940,,,,,
CUT,Terrell McClain,Terrell,McClain,MCC342970,00-0028003,,20-07-1988,South Florida,DL,DT,93,74,302,9,OAK,1,2520,Terrell,2011,2011,CAR,Big East,A01,Active,37140,T.McClain,32004d43-4334-2970-53a5-bee55b8ce99e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x0ayoxxysni3umvnerhj",65,,,
RET,Terry Kirby,Terry,Kirby,KIR099428,00-0009288,,,,RB,RB,42,73,225,10,OAK,,2520,,,,,,,,,,32004b49-5209-9428-4298-b8b899d299cb,,,,,
RET,Terry Mickens,Terry,Mickens,MIC746816,00-0011187,,,,WR,WR,85,73,200,7,OAK,,2520,,,,,,,,,,32004d49-4374-6816-7155-01d3f10095b7,,,,,
RET,Terry Wooden,Terry,Wooden,WOO276849,00-0018195,,,,LB,OLB,57,75,239,9,OAK,,2520,,,,,,,,,,3200574f-4f27-6849-3b2b-f53b788dd325,,,,,
ACT,Tevin McDonald,Tevin,McDonald,MCD552545,00-0031886,,17-07-1992,Eastern Washington,DB,FS,37,71,195,0,OAK,1,2520,Tevin,2015,2015,,Big Sky Conference,I01,Inactive,42917,,32004d43-4455-2545-2821-b185d08bbf3f,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bdsq2r3sealludastgpc",,,,
UFA,Tevin Mitchel,Tevin,Mitchel,MIT039284,00-0032066,,03-08-1992,Arkansas,DB,CB,37,72,195,3,OAK,1,2520,Tevin,2015,2015,WAS,Southeastern Conference,R34,R/I-W/I; Not 90,42525,T.Mitchel,32004d49-5403-9284-3a90-24b2d0948d96,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mzdtsnliv0biw40mici6",182,,,
RET,Thomas Mayo,Thomas,Mayo,MAY666978,00-0029126,,,,WR,WR,19,74,205,0,OAK,,2520,,,,,,,,,,32004d41-5966-6978-8ba6-7c66aa953704,,,,,
RET,Tim Duncan,Tim,Duncan,DUN382497,00-0021052,,,,SPEC,K,5,73,210,1,OAK,,2520,,,,,,,,,,32004455-4e38-2497-5c84-54e20092bd05,,,,,
RET,Tim Dwight,Tim,Dwight,DWI237309,00-0004673,,,,WR,WR,17,68,180,10,OAK,,2520,,,,,,,,,,32004457-4923-7309-7145-3ca86cf62fa2,,,,,
RET,Tim Hall,Tim,Hall,HAL543247,00-0006681,,,,RB,RB,45,71,218,2,OAK,,2520,,,,,,,,,,32004841-4c54-3247-76fa-f419584ad5cf,,,,,
RET,Tim Kohn,Tim,Kohn,KOH369148,00-0009398,,,,OL,T,70,77,310,2,OAK,,2520,,,,,,,,,,32004b4f-4836-9148-aa70-8f4feb310e53,,,,,
RET,Toby Myles,Toby,Myles,MYL576972,00-0011899,,,,OL,T,70,77,320,3,OAK,,2520,,,,,,,,,,32004d59-4c57-6972-9573-3f9a64aff74b,,,,,
RET,Tom Rathman,Tom,Rathman,RAT332232,00-0013432,,,,RB,RB,,73,230,9,OAK,,2520,,,,,,,,,,32005241-5433-2232-2975-8dc69fe4ace7,,,,,
RET,Tommie Hill,Tommie,Hill,HIL613086,00-0026883,,,,DL,DE,78,78,245,1,OAK,,2520,,,,,,,,,,32004849-4c61-3086-b284-b8c44de139bf,,,,,
RET,Tony Jackson,Tony,Jackson,JAC601866,00-0023628,,,,RB,RB,,74,264,1,OAK,,2520,,,,,,,,,,32004a41-4360-1866-5ff1-db3def627496,,,,,
RET,Tony Pashos,Tony,Pashos,PAS234988,00-0022149,,,,OL,T,79,78,325,10,OAK,,2520,,,,,,,,,,32005041-5323-4988-548d-ced1c751f05b,,,,,
RET,Tony Stewart,Tony,Stewart,STE806949,00-0020268,,,,TE,TE,86,77,260,10,OAK,,2520,,,,,,,,,,32005354-4580-6949-158f-be1fe863decf,,,,,
RET,Torell Troup,Torell,Troup,TRO525485,00-0027655,,,,DL,DT,64,75,320,4,OAK,,2520,,,,,,,,,,32005452-4f52-5485-b4cd-06cbffc06bbf,,,,,
RET,Torian White,Torian,White,WHI547088,00-0033026,,,,OL,OT,64,78,318,0,OAK,,2520,,,,,,,,,,32005748-4954-7088-96ee-29c11c0f32c5,,,,,
RET,Tory Humphrey,Tory,Humphrey,HUM613935,00-0023210,,,,TE,TE,88,74,257,5,OAK,,2520,,,,,,,,,,32004855-4d61-3935-e0c0-f003292ab6b6,,,,,
RET,Trace Armstrong,Trace,Armstrong,ARM642641,00-0000439,,,,DL,DE,93,76,275,15,OAK,,2520,,,,,,,,,,32004152-4d64-2641-4f5c-6a37fa5c0a39,,,,,
RET,Travian Smith,Travian,Smith,SMI764440,00-0015329,,,,LB,OLB,56,76,240,7,OAK,,2520,,,,,,,,,,3200534d-4976-4440-7913-d6ad755aabbb,,,,,
RET,Travis Goethel,Travis,Goethel,GOE704508,00-0027788,,,,LB,LB,50,74,255,3,OAK,,2520,,,,,,,,,,3200474f-4570-4508-5b6e-0089106595d6,,,,,
RET,Travis Ivey,Travis,Ivey,IVE781809,00-0027360,,,,DL,NT,,76,325,1,OAK,,2520,,,,,,,,,,32004956-4578-1809-abf1-836be3fea396,,,,,
RET,Tray Session,Tray,Session,SES389890,00-0029486,,,,WR,WR,87,74,195,1,OAK,,2520,,,,,,,,,,32005345-5338-9890-1840-a3066bc3845e,,,,,
RET,Trent Edwards,Trent,Edwards,EDW720778,00-0025479,,,,QB,QB,5,76,230,6,OAK,,2520,,,,,,,,,,32004544-5772-0778-ac11-c59f2ddba5be,,,,,
RET,Trindon Holliday,Trindon,Holliday,HOL241722,00-0027606,,,,WR,WR,16,65,165,6,OAK,,2520,,,,,,,,,,3200484f-4c24-1722-dc1d-7e576010b5f6,,,,,
CUT,Tyler Roemer,Tyler,Roemer,ROE533943,00-0035134,,06-03-1998,San Diego State,OL,T,76,78,315,0,OAK,1,2520,Tyler,2019,2019,,Mountain West Conference,A01,Active,48242,T.Roemer,3200524f-4553-3943-a7a1-6e092ee1f7e3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t7jdkp4zohiahcjuywks",,,,
RET,Tyrone Wheatley,Tyrone,Wheatley,WHE081965,00-0017486,,,,RB,RB,47,72,235,10,OAK,,2520,,,,,,,,,,32005748-4508-1965-8963-2f92d13feabe,,,,,
RET,Ula Tuitele,Ula,Tuitele,TUI741134,00-0019217,,,,LB,LB,50,73,250,2,OAK,,2520,,,,,,,,,,32005455-4974-1134-31e5-b4f56c13478d,,,,,
RET,Usama Young,Usama,Young,YOU614589,00-0025453,,,,DB,SS,26,71,195,8,OAK,,2520,,,,,,,,,,3200594f-5561-4589-6ae5-3b4a6aca15e8,,,,,
CUT,Vadal Alexander,Vadal,Alexander,ALE647460,00-0032899,,23-03-1994,LSU,OL,T,74,77,326,3,OAK,1,2520,Vadal,2016,2016,OAK,Southeastern Conference,A01,Active,43523,V.Alexander,3200414c-4564-7460-5fc9-5db2be766768,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcow9dggikc4gishgfqx",234,,,
RET,Vernon Kearney,Vernon,Kearney,KEA388035,00-0029875,,,,DB,DB,,74,185,1,OAK,,2520,,,,,,,,,,32004b45-4138-8035-1208-59ff2a9470a3,,,,,
RET,Vince Amey,Vince,Amey,AME778671,00-0000267,,,,DL,DE,92,74,300,0,OAK,,2520,,,,,,,,,,3200414d-4577-8671-3bda-e10511f3fe7a,,,,,
RET,Vince Evans,Vince,Evans,EVA800901,00-0005010,,,,QB,QB,,74,215,15,OAK,,2520,,,,,,,,,,32004556-4180-0901-3e5b-05d0584bc156,,,,,
UFA,Vontaze Burfict,Vontaze,Burfict,BUR044491,00-0028912,Jr.,24-09-1990,Arizona State,LB,OLB,55,73,255,8,OAK,1,2520,Vontaze,2012,2012,,Pacific Twelve Conference,A01,Active,38856,V.Burfict,32004255-5204-4491-1577-9f1b0b77d49e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiq1ldt7exydj8p71qko",,,,
RET,Wade Wilson,Wade,Wilson,WIL662355,00-0018073,,,,QB,QB,16,75,210,19,OAK,,2520,,,,,,,,,,32005749-4c66-2355-664a-d30870613cfa,,,,,
RET,Warren Powers,Warren,Powers,POW751469,00-0013185,,,,DL,DE,,78,287,5,OAK,,2520,,,,,,,,,,3200504f-5775-1469-abb4-1c9e06a8d2e3,,,,,
RET,Warren Sapp,Warren,Sapp,SAP635685,00-0014358,,,,DL,DT,99,74,300,13,OAK,,2520,,,,,,,,,,32005341-5063-5685-ad80-c7a6f3755487,,,,,
RET,Wayne Dorsey,Wayne,Dorsey,DOR792456,00-0029483,,,,DL,DE,94,78,280,0,OAK,,2520,,,,,,,,,,3200444f-5279-2456-2453-e92dd205612d,,,,,
RET,Will Franklin,Will,Franklin,FRA548035,00-0026245,,,,WR,WR,17,72,210,2,OAK,,2520,,,,,,,,,,32004652-4154-8035-524f-cec12e1fc43a,,,,,
RET,William Joseph,William,Joseph,JOS310563,00-0022173,,,,DL,DT,94,77,310,7,OAK,,2520,,,,,,,,,,32004a4f-5331-0563-be27-b6870f5c047d,,,,,
